Episodio 52: Loss=3889.4189, Epsilon=0.771
Episodio 53, Ronda 1: Acción=6, Reward=0.0
Episodio 53, Ronda 2: Acción=6, Reward=0.0
Episodio 53, Ronda 3: Acción=5, Reward=0.0
Episodio 53, Ronda 4: Acción=0, Reward=0.0
Episodio 53, Ronda 5: Acción=1, Reward=0.0
Episodio 53, Ronda 6: Acción=1, Reward=0.0
Episodio 53, Ronda 7: Acción=2, Reward=0.0
Episodio 53, Ronda 8: Acción=0, Reward=0.0
Episodio 53, Ronda 9: Acción=1, Reward=0.0
Episodio 53, Ronda 10: Acción=1, Reward=0.0
Episodio 53, Ronda 11: Acción=6, Reward=0.0
Episodio 53, Ronda 12: Acción=1, Reward=0.0
Episodio 53, Ronda 13: Acción=1, Reward=0.0
Episodio 53, Ronda 14: Acción=1, Reward=0.0
Episodio 53, Ronda 15: Acción=1, Reward=0.0
Episodio 53, Ronda 16: Acción=3, Reward=0.0
Episodio 53, Ronda 17: Acción=1, Reward=0.0
Episodio 53, Ronda 18: Acción=3, Reward=0.0
Episodio 53, Ronda 19: Acción=3, Reward=0.0
Episodio 53, Ronda 20: Acción=4, Reward=0.0
Episodio 53, Ronda 21: Acción=3, Reward=0.0
Episodio 53, Ronda 22: Acción=3, Reward=0.0
Episodio 53, Ronda 23: Acción=2, Reward=0.0
Episodio 53, Ronda 24: Acción=1, Reward=0.0
Episodio 53, Ronda 25: Acción=2, Reward=0.0
Episodio 53, Ronda 26: Acción=1, Reward=0.0
Episodio 53, Ronda 27: Acción=1, Reward=0.0
Episodio 53, Ronda 28: Acción=2, Reward=0.0
Episodio 53, Ronda 29: Acción=1, Reward=0.0
Episodio 53, Ronda 30: Acción=1, Reward=0.0
Episodio 53, Ronda 31: Acción=6, Reward=0.0
Episodio 53, Ronda 32: Acción=1, Reward=0.0
Episodio 53, Ronda 33: Acción=5, Reward=0.0
Episodio 53, Ronda 34: Acción=1, Reward=0.0
Episodio 53, Ronda 35: Acción=2, Reward=0.0
Episodio 53, Ronda 36: Acción=1, Reward=0.0
Episodio 53, Ronda 37: Acción=6, Reward=0.0
Episodio 53, Ronda 38: Acción=5, Reward=0.0
Episodio 53, Ronda 39: Acción=2, Reward=0.0
Episodio 53, Ronda 40: Acción=0, Reward=0.0
Episodio 53, Ronda 41: Acción=2, Reward=0.0
Episodio 53, Ronda 42: Acción=4, Reward=0.0
Episodio 53, Ronda 43: Acción=2, Reward=0.0
Episodio 53, Ronda 44: Acción=1, Reward=0.0
Episodio 53, Ronda 45: Acción=1, Reward=0.0
Episodio 53, Ronda 46: Acción=1, Reward=0.0
Episodio 53, Ronda 47: Acción=1, Reward=0.0
Episodio 53, Ronda 48: Acción=1, Reward=0.0
Episodio 53, Ronda 49: Acción=1, Reward=0.0
Episodio 53, Ronda 50: Acción=3, Reward=0.0
Episodio 53, Ronda 51: Acción=3, Reward=0.0
Episodio 53, Ronda 52: Acción=1, Reward=0.0
Episodio 53, Ronda 53: Acción=6, Reward=0.0
Episodio 53, Ronda 54: Acción=2, Reward=0.0
Episodio 53, Ronda 55: Acción=4, Reward=0.0
Episodio 53, Ronda 56: Acción=1, Reward=0.0
Episodio 53, Ronda 57: Acción=3, Reward=0.0
Episodio 53, Ronda 58: Acción=0, Reward=0.0
Episodio 53, Ronda 59: Acción=2, Reward=0.0
Episodio 53, Ronda 60: Acción=5, Reward=0.0
Episodio 53, Ronda 61: Acción=1, Reward=0.0
Episodio 53, Ronda 62: Acción=1, Reward=0.0
Episodio 53, Ronda 63: Acción=6, Reward=0.0
Episodio 53, Ronda 64: Acción=4, Reward=0.0
Episodio 53, Ronda 65: Acción=0, Reward=-225.0
Episodio 53: Loss=48.9307, Epsilon=0.767
Episodio 54, Ronda 1: Acción=5, Reward=0.0
Episodio 54, Ronda 2: Acción=4, Reward=0.0
Episodio 54, Ronda 3: Acción=5, Reward=0.0
Episodio 54, Ronda 4: Acción=1, Reward=0.0
Episodio 54, Ronda 5: Acción=1, Reward=0.0
Episodio 54, Ronda 6: Acción=3, Reward=0.0
Episodio 54, Ronda 7: Acción=6, Reward=0.0
Episodio 54, Ronda 8: Acción=5, Reward=0.0
Episodio 54, Ronda 9: Acción=2, Reward=0.0
Episodio 54, Ronda 10: Acción=1, Reward=0.0
Episodio 54, Ronda 11: Acción=5, Reward=0.0
Episodio 54, Ronda 12: Acción=1, Reward=0.0
Episodio 54, Ronda 13: Acción=1, Reward=0.0
Episodio 54, Ronda 14: Acción=4, Reward=0.0
Episodio 54, Ronda 15: Acción=1, Reward=0.0
Episodio 54, Ronda 16: Acción=1, Reward=0.0
Episodio 54, Ronda 17: Acción=6, Reward=0.0
Episodio 54, Ronda 18: Acción=5, Reward=0.0
Episodio 54, Ronda 19: Acción=2, Reward=0.0
Episodio 54, Ronda 20: Acción=6, Reward=0.0
Episodio 54, Ronda 21: Acción=1, Reward=0.0
Episodio 54, Ronda 22: Acción=1, Reward=0.0
Episodio 54, Ronda 23: Acción=3, Reward=0.0
Episodio 54, Ronda 24: Acción=1, Reward=0.0
Episodio 54, Ronda 25: Acción=1, Reward=0.0
Episodio 54, Ronda 26: Acción=2, Reward=0.0
Episodio 54, Ronda 27: Acción=0, Reward=0.0
Episodio 54, Ronda 28: Acción=6, Reward=0.0
Episodio 54, Ronda 29: Acción=1, Reward=0.0
Episodio 54, Ronda 30: Acción=3, Reward=0.0
Episodio 54, Ronda 31: Acción=4, Reward=0.0
Episodio 54, Ronda 32: Acción=4, Reward=0.0
Episodio 54, Ronda 33: Acción=3, Reward=0.0
Episodio 54, Ronda 34: Acción=1, Reward=0.0
Episodio 54, Ronda 35: Acción=1, Reward=0.0
Episodio 54, Ronda 36: Acción=0, Reward=0.0
Episodio 54, Ronda 37: Acción=6, Reward=0.0
Episodio 54, Ronda 38: Acción=1, Reward=0.0
Episodio 54, Ronda 39: Acción=1, Reward=0.0
Episodio 54, Ronda 40: Acción=1, Reward=-196.0
Episodio 54: Loss=583.7856, Epsilon=0.763
Episodio 55, Ronda 1: Acción=0, Reward=0.0
Episodio 55, Ronda 2: Acción=6, Reward=0.0
Episodio 55, Ronda 3: Acción=6, Reward=0.0
Episodio 55, Ronda 4: Acción=0, Reward=0.0
Episodio 55, Ronda 5: Acción=5, Reward=0.0
Episodio 55, Ronda 6: Acción=4, Reward=0.0
Episodio 55, Ronda 7: Acción=6, Reward=0.0
Episodio 55, Ronda 8: Acción=1, Reward=0.0
Episodio 55, Ronda 9: Acción=1, Reward=0.0
Episodio 55, Ronda 10: Acción=5, Reward=0.0
Episodio 55, Ronda 11: Acción=0, Reward=0.0
Episodio 55, Ronda 12: Acción=4, Reward=0.0
Episodio 55, Ronda 13: Acción=0, Reward=0.0
Episodio 55, Ronda 14: Acción=1, Reward=0.0
Episodio 55, Ronda 15: Acción=6, Reward=0.0
Episodio 55, Ronda 16: Acción=6, Reward=0.0
Episodio 55, Ronda 17: Acción=5, Reward=0.0
Episodio 55, Ronda 18: Acción=3, Reward=0.0
Episodio 55, Ronda 19: Acción=3, Reward=0.0
Episodio 55, Ronda 20: Acción=1, Reward=0.0
Episodio 55, Ronda 21: Acción=3, Reward=0.0
Episodio 55, Ronda 22: Acción=0, Reward=0.0
Episodio 55, Ronda 23: Acción=1, Reward=0.0
Episodio 55, Ronda 24: Acción=1, Reward=0.0
Episodio 55, Ronda 25: Acción=1, Reward=0.0
Episodio 55, Ronda 26: Acción=3, Reward=0.0
Episodio 55, Ronda 27: Acción=1, Reward=0.0
Episodio 55, Ronda 28: Acción=4, Reward=0.0
Episodio 55, Ronda 29: Acción=4, Reward=0.0
Episodio 55, Ronda 30: Acción=1, Reward=0.0
Episodio 55, Ronda 31: Acción=1, Reward=0.0
Episodio 55, Ronda 32: Acción=1, Reward=0.0
Episodio 55, Ronda 33: Acción=1, Reward=0.0
Episodio 55, Ronda 34: Acción=2, Reward=0.0
Episodio 55, Ronda 35: Acción=5, Reward=0.0
Episodio 55, Ronda 36: Acción=1, Reward=0.0
Episodio 55, Ronda 37: Acción=1, Reward=0.0
Episodio 55, Ronda 38: Acción=3, Reward=0.0
Episodio 55, Ronda 39: Acción=6, Reward=0.0
Episodio 55, Ronda 40: Acción=3, Reward=0.0
Episodio 55, Ronda 41: Acción=5, Reward=0.0
Episodio 55, Ronda 42: Acción=1, Reward=0.0
Episodio 55, Ronda 43: Acción=6, Reward=0.0
Episodio 55, Ronda 44: Acción=1, Reward=0.0
Episodio 55, Ronda 45: Acción=3, Reward=0.0
Episodio 55, Ronda 46: Acción=3, Reward=0.0
Episodio 55, Ronda 47: Acción=1, Reward=0.0
Episodio 55, Ronda 48: Acción=0, Reward=0.0
Episodio 55, Ronda 49: Acción=3, Reward=0.0
Episodio 55, Ronda 50: Acción=2, Reward=0.0
Episodio 55, Ronda 51: Acción=5, Reward=0.0
Episodio 55, Ronda 52: Acción=2, Reward=225.0
Episodio 55: Loss=454.7786, Epsilon=0.759
Episodio 56, Ronda 1: Acción=4, Reward=0.0
Episodio 56, Ronda 2: Acción=2, Reward=0.0
Episodio 56, Ronda 3: Acción=6, Reward=0.0
Episodio 56, Ronda 4: Acción=6, Reward=0.0
Episodio 56, Ronda 5: Acción=3, Reward=0.0
Episodio 56, Ronda 6: Acción=6, Reward=0.0
Episodio 56, Ronda 7: Acción=4, Reward=0.0
Episodio 56, Ronda 8: Acción=1, Reward=0.0
Episodio 56, Ronda 9: Acción=3, Reward=0.0
Episodio 56, Ronda 10: Acción=1, Reward=0.0
Episodio 56, Ronda 11: Acción=6, Reward=0.0
Episodio 56, Ronda 12: Acción=4, Reward=0.0
Episodio 56, Ronda 13: Acción=5, Reward=0.0
Episodio 56, Ronda 14: Acción=6, Reward=0.0
Episodio 56, Ronda 15: Acción=4, Reward=0.0
Episodio 56, Ronda 16: Acción=1, Reward=0.0
Episodio 56, Ronda 17: Acción=6, Reward=0.0
Episodio 56, Ronda 18: Acción=3, Reward=0.0
Episodio 56, Ronda 19: Acción=6, Reward=0.0
Episodio 56, Ronda 20: Acción=2, Reward=0.0
Episodio 56, Ronda 21: Acción=5, Reward=0.0
Episodio 56, Ronda 22: Acción=1, Reward=0.0
Episodio 56, Ronda 23: Acción=3, Reward=0.0
Episodio 56, Ronda 24: Acción=6, Reward=0.0
Episodio 56, Ronda 25: Acción=3, Reward=0.0
Episodio 56, Ronda 26: Acción=5, Reward=0.0
Episodio 56, Ronda 27: Acción=0, Reward=0.0
Episodio 56, Ronda 28: Acción=3, Reward=0.0
Episodio 56, Ronda 29: Acción=6, Reward=0.0
Episodio 56, Ronda 30: Acción=0, Reward=0.0
Episodio 56, Ronda 31: Acción=1, Reward=0.0
Episodio 56, Ronda 32: Acción=6, Reward=0.0
Episodio 56, Ronda 33: Acción=2, Reward=0.0
Episodio 56, Ronda 34: Acción=3, Reward=0.0
Episodio 56, Ronda 35: Acción=1, Reward=0.0
Episodio 56, Ronda 36: Acción=0, Reward=0.0
Episodio 56, Ronda 37: Acción=0, Reward=0.0
Episodio 56, Ronda 38: Acción=3, Reward=0.0
Episodio 56, Ronda 39: Acción=6, Reward=0.0
Episodio 56, Ronda 40: Acción=5, Reward=0.0
Episodio 56, Ronda 41: Acción=6, Reward=0.0
Episodio 56, Ronda 42: Acción=6, Reward=0.0
Episodio 56, Ronda 43: Acción=1, Reward=0.0
Episodio 56, Ronda 44: Acción=6, Reward=0.0
Episodio 56, Ronda 45: Acción=1, Reward=0.0
Episodio 56, Ronda 46: Acción=4, Reward=0.0
Episodio 56, Ronda 47: Acción=2, Reward=225.0
Episodio 56: Loss=6.5238, Epsilon=0.755
Episodio 57, Ronda 1: Acción=4, Reward=0.0
Episodio 57, Ronda 2: Acción=3, Reward=0.0
Episodio 57, Ronda 3: Acción=6, Reward=0.0
Episodio 57, Ronda 4: Acción=5, Reward=0.0
Episodio 57, Ronda 5: Acción=1, Reward=0.0
Episodio 57, Ronda 6: Acción=6, Reward=0.0
Episodio 57, Ronda 7: Acción=6, Reward=0.0
Episodio 57, Ronda 8: Acción=6, Reward=0.0
Episodio 57, Ronda 9: Acción=6, Reward=0.0
Episodio 57, Ronda 10: Acción=6, Reward=0.0
Episodio 57, Ronda 11: Acción=6, Reward=0.0
Episodio 57, Ronda 12: Acción=1, Reward=0.0
Episodio 57, Ronda 13: Acción=3, Reward=0.0
Episodio 57, Ronda 14: Acción=5, Reward=0.0
Episodio 57, Ronda 15: Acción=1, Reward=0.0
Episodio 57, Ronda 16: Acción=5, Reward=0.0
Episodio 57, Ronda 17: Acción=1, Reward=0.0
Episodio 57, Ronda 18: Acción=1, Reward=0.0
Episodio 57, Ronda 19: Acción=6, Reward=0.0
Episodio 57, Ronda 20: Acción=2, Reward=0.0
Episodio 57, Ronda 21: Acción=0, Reward=0.0
Episodio 57, Ronda 22: Acción=1, Reward=0.0
Episodio 57, Ronda 23: Acción=5, Reward=0.0
Episodio 57, Ronda 24: Acción=4, Reward=0.0
Episodio 57, Ronda 25: Acción=4, Reward=0.0
Episodio 57, Ronda 26: Acción=3, Reward=0.0
Episodio 57, Ronda 27: Acción=3, Reward=0.0
Episodio 57, Ronda 28: Acción=2, Reward=0.0
Episodio 57, Ronda 29: Acción=1, Reward=0.0
Episodio 57, Ronda 30: Acción=1, Reward=0.0
Episodio 57, Ronda 31: Acción=6, Reward=0.0
Episodio 57, Ronda 32: Acción=4, Reward=0.0
Episodio 57, Ronda 33: Acción=0, Reward=0.0
Episodio 57, Ronda 34: Acción=1, Reward=0.0
Episodio 57, Ronda 35: Acción=1, Reward=0.0
Episodio 57, Ronda 36: Acción=5, Reward=0.0
Episodio 57, Ronda 37: Acción=6, Reward=0.0
Episodio 57, Ronda 38: Acción=5, Reward=0.0
Episodio 57, Ronda 39: Acción=2, Reward=0.0
Episodio 57, Ronda 40: Acción=0, Reward=0.0
Episodio 57, Ronda 41: Acción=5, Reward=0.0
Episodio 57, Ronda 42: Acción=5, Reward=0.0
Episodio 57, Ronda 43: Acción=1, Reward=0.0
Episodio 57, Ronda 44: Acción=1, Reward=0.0
Episodio 57, Ronda 45: Acción=4, Reward=0.0
Episodio 57, Ronda 46: Acción=1, Reward=0.0
Episodio 57, Ronda 47: Acción=1, Reward=9.0
Episodio 57: Loss=4412.9521, Epsilon=0.751
Episodio 58, Ronda 1: Acción=3, Reward=0.0
Episodio 58, Ronda 2: Acción=2, Reward=0.0
Episodio 58, Ronda 3: Acción=3, Reward=0.0
Episodio 58, Ronda 4: Acción=1, Reward=0.0
Episodio 58, Ronda 5: Acción=4, Reward=0.0
Episodio 58, Ronda 6: Acción=1, Reward=0.0
Episodio 58, Ronda 7: Acción=2, Reward=0.0
Episodio 58, Ronda 8: Acción=0, Reward=0.0
Episodio 58, Ronda 9: Acción=6, Reward=0.0
Episodio 58, Ronda 10: Acción=1, Reward=0.0
Episodio 58, Ronda 11: Acción=6, Reward=0.0
Episodio 58, Ronda 12: Acción=3, Reward=0.0
Episodio 58, Ronda 13: Acción=0, Reward=0.0
Episodio 58, Ronda 14: Acción=1, Reward=0.0
Episodio 58, Ronda 15: Acción=2, Reward=0.0
Episodio 58, Ronda 16: Acción=1, Reward=0.0
Episodio 58, Ronda 17: Acción=0, Reward=0.0
Episodio 58, Ronda 18: Acción=1, Reward=0.0
Episodio 58, Ronda 19: Acción=4, Reward=0.0
Episodio 58, Ronda 20: Acción=4, Reward=0.0
Episodio 58, Ronda 21: Acción=3, Reward=0.0
Episodio 58, Ronda 22: Acción=6, Reward=0.0
Episodio 58, Ronda 23: Acción=1, Reward=0.0
Episodio 58, Ronda 24: Acción=5, Reward=0.0
Episodio 58, Ronda 25: Acción=1, Reward=0.0
Episodio 58, Ronda 26: Acción=1, Reward=0.0
Episodio 58, Ronda 27: Acción=5, Reward=0.0
Episodio 58, Ronda 28: Acción=6, Reward=0.0
Episodio 58, Ronda 29: Acción=1, Reward=0.0
Episodio 58, Ronda 30: Acción=1, Reward=0.0
Episodio 58, Ronda 31: Acción=4, Reward=0.0
Episodio 58, Ronda 32: Acción=3, Reward=0.0
Episodio 58, Ronda 33: Acción=1, Reward=0.0
Episodio 58, Ronda 34: Acción=3, Reward=0.0
Episodio 58, Ronda 35: Acción=6, Reward=0.0
Episodio 58, Ronda 36: Acción=3, Reward=0.0
Episodio 58, Ronda 37: Acción=2, Reward=0.0
Episodio 58, Ronda 38: Acción=6, Reward=0.0
Episodio 58, Ronda 39: Acción=2, Reward=0.0
Episodio 58, Ronda 40: Acción=0, Reward=0.0
Episodio 58, Ronda 41: Acción=2, Reward=0.0
Episodio 58, Ronda 42: Acción=1, Reward=0.0
Episodio 58, Ronda 43: Acción=4, Reward=0.0
Episodio 58, Ronda 44: Acción=1, Reward=0.0
Episodio 58, Ronda 45: Acción=2, Reward=0.0
Episodio 58, Ronda 46: Acción=4, Reward=0.0
Episodio 58, Ronda 47: Acción=1, Reward=0.0
Episodio 58, Ronda 48: Acción=1, Reward=0.0
Episodio 58, Ronda 49: Acción=2, Reward=0.0
Episodio 58, Ronda 50: Acción=5, Reward=0.0
Episodio 58, Ronda 51: Acción=5, Reward=0.0
Episodio 58, Ronda 52: Acción=1, Reward=0.0
Episodio 58, Ronda 53: Acción=6, Reward=0.0
Episodio 58, Ronda 54: Acción=6, Reward=0.0
Episodio 58, Ronda 55: Acción=1, Reward=0.0
Episodio 58, Ronda 56: Acción=1, Reward=0.0
Episodio 58, Ronda 57: Acción=6, Reward=0.0
Episodio 58, Ronda 58: Acción=1, Reward=0.0
Episodio 58, Ronda 59: Acción=4, Reward=0.0
Episodio 58, Ronda 60: Acción=3, Reward=0.0
Episodio 58, Ronda 61: Acción=5, Reward=0.0
Episodio 58, Ronda 62: Acción=3, Reward=0.0
Episodio 58, Ronda 63: Acción=5, Reward=0.0
Episodio 58, Ronda 64: Acción=0, Reward=0.0
Episodio 58, Ronda 65: Acción=3, Reward=0.0
Episodio 58, Ronda 66: Acción=0, Reward=25.0
Episodio 58: Loss=25.3673, Epsilon=0.748
Episodio 59, Ronda 1: Acción=0, Reward=0.0
Episodio 59, Ronda 2: Acción=5, Reward=0.0
Episodio 59, Ronda 3: Acción=3, Reward=0.0
Episodio 59, Ronda 4: Acción=0, Reward=0.0
Episodio 59, Ronda 5: Acción=5, Reward=0.0
Episodio 59, Ronda 6: Acción=4, Reward=0.0
Episodio 59, Ronda 7: Acción=6, Reward=0.0
Episodio 59, Ronda 8: Acción=5, Reward=0.0
Episodio 59, Ronda 9: Acción=0, Reward=0.0
Episodio 59, Ronda 10: Acción=6, Reward=0.0
Episodio 59, Ronda 11: Acción=2, Reward=0.0
Episodio 59, Ronda 12: Acción=1, Reward=0.0
Episodio 59, Ronda 13: Acción=5, Reward=0.0
Episodio 59, Ronda 14: Acción=6, Reward=0.0
Episodio 59, Ronda 15: Acción=2, Reward=0.0
Episodio 59, Ronda 16: Acción=4, Reward=0.0
Episodio 59, Ronda 17: Acción=5, Reward=0.0
Episodio 59, Ronda 18: Acción=1, Reward=0.0
Episodio 59, Ronda 19: Acción=2, Reward=0.0
Episodio 59, Ronda 20: Acción=1, Reward=0.0
Episodio 59, Ronda 21: Acción=1, Reward=0.0
Episodio 59, Ronda 22: Acción=6, Reward=0.0
Episodio 59, Ronda 23: Acción=2, Reward=0.0
Episodio 59, Ronda 24: Acción=2, Reward=0.0
Episodio 59, Ronda 25: Acción=0, Reward=0.0
Episodio 59, Ronda 26: Acción=4, Reward=0.0
Episodio 59, Ronda 27: Acción=0, Reward=0.0
Episodio 59, Ronda 28: Acción=1, Reward=0.0
Episodio 59, Ronda 29: Acción=0, Reward=0.0
Episodio 59, Ronda 30: Acción=4, Reward=0.0
Episodio 59, Ronda 31: Acción=1, Reward=144.0
Episodio 59: Loss=107.0975, Epsilon=0.744
Episodio 60, Ronda 1: Acción=4, Reward=0.0
Episodio 60, Ronda 2: Acción=4, Reward=0.0
Episodio 60, Ronda 3: Acción=0, Reward=0.0
Episodio 60, Ronda 4: Acción=1, Reward=0.0
Episodio 60, Ronda 5: Acción=1, Reward=0.0
Episodio 60, Ronda 6: Acción=4, Reward=0.0
Episodio 60, Ronda 7: Acción=6, Reward=0.0
Episodio 60, Ronda 8: Acción=4, Reward=0.0
Episodio 60, Ronda 9: Acción=3, Reward=0.0
Episodio 60, Ronda 10: Acción=4, Reward=0.0
Episodio 60, Ronda 11: Acción=1, Reward=0.0
Episodio 60, Ronda 12: Acción=6, Reward=0.0
Episodio 60, Ronda 13: Acción=1, Reward=0.0
Episodio 60, Ronda 14: Acción=1, Reward=0.0
Episodio 60, Ronda 15: Acción=5, Reward=0.0
Episodio 60, Ronda 16: Acción=4, Reward=0.0
Episodio 60, Ronda 17: Acción=1, Reward=0.0
Episodio 60, Ronda 18: Acción=2, Reward=0.0
Episodio 60, Ronda 19: Acción=0, Reward=0.0
Episodio 60, Ronda 20: Acción=1, Reward=0.0
Episodio 60, Ronda 21: Acción=5, Reward=0.0
Episodio 60, Ronda 22: Acción=1, Reward=0.0
Episodio 60, Ronda 23: Acción=0, Reward=0.0
Episodio 60, Ronda 24: Acción=3, Reward=0.0
Episodio 60, Ronda 25: Acción=0, Reward=0.0
Episodio 60, Ronda 26: Acción=5, Reward=0.0
Episodio 60, Ronda 27: Acción=1, Reward=0.0
Episodio 60, Ronda 28: Acción=3, Reward=0.0
Episodio 60, Ronda 29: Acción=3, Reward=0.0
Episodio 60, Ronda 30: Acción=1, Reward=0.0
Episodio 60, Ronda 31: Acción=2, Reward=0.0
Episodio 60, Ronda 32: Acción=1, Reward=0.0
Episodio 60, Ronda 33: Acción=2, Reward=0.0
Episodio 60, Ronda 34: Acción=1, Reward=0.0
Episodio 60, Ronda 35: Acción=5, Reward=-36.0
Episodio 60: Loss=5.0490, Epsilon=0.740
Episodio 61, Ronda 1: Acción=2, Reward=0.0
Episodio 61, Ronda 2: Acción=6, Reward=0.0
Episodio 61, Ronda 3: Acción=0, Reward=0.0
Episodio 61, Ronda 4: Acción=3, Reward=0.0
Episodio 61, Ronda 5: Acción=1, Reward=0.0
Episodio 61, Ronda 6: Acción=4, Reward=0.0
Episodio 61, Ronda 7: Acción=2, Reward=0.0
Episodio 61, Ronda 8: Acción=3, Reward=0.0
Episodio 61, Ronda 9: Acción=2, Reward=0.0
Episodio 61, Ronda 10: Acción=6, Reward=0.0
Episodio 61, Ronda 11: Acción=6, Reward=0.0
Episodio 61, Ronda 12: Acción=4, Reward=0.0
Episodio 61, Ronda 13: Acción=1, Reward=0.0
Episodio 61, Ronda 14: Acción=5, Reward=0.0
Episodio 61, Ronda 15: Acción=2, Reward=0.0
Episodio 61, Ronda 16: Acción=0, Reward=0.0
Episodio 61, Ronda 17: Acción=1, Reward=0.0
Episodio 61, Ronda 18: Acción=1, Reward=0.0
Episodio 61, Ronda 19: Acción=1, Reward=0.0
Episodio 61, Ronda 20: Acción=4, Reward=0.0
Episodio 61, Ronda 21: Acción=5, Reward=0.0
Episodio 61, Ronda 22: Acción=1, Reward=0.0
Episodio 61, Ronda 23: Acción=2, Reward=0.0
Episodio 61, Ronda 24: Acción=2, Reward=0.0
Episodio 61, Ronda 25: Acción=0, Reward=0.0
Episodio 61, Ronda 26: Acción=4, Reward=0.0
Episodio 61, Ronda 27: Acción=4, Reward=0.0
Episodio 61, Ronda 28: Acción=4, Reward=0.0
Episodio 61, Ronda 29: Acción=0, Reward=0.0
Episodio 61, Ronda 30: Acción=3, Reward=0.0
Episodio 61, Ronda 31: Acción=3, Reward=0.0
Episodio 61, Ronda 32: Acción=1, Reward=0.0
Episodio 61, Ronda 33: Acción=6, Reward=0.0
Episodio 61, Ronda 34: Acción=1, Reward=0.0
Episodio 61, Ronda 35: Acción=1, Reward=0.0
Episodio 61, Ronda 36: Acción=4, Reward=0.0
Episodio 61, Ronda 37: Acción=6, Reward=0.0
Episodio 61, Ronda 38: Acción=2, Reward=0.0
Episodio 61, Ronda 39: Acción=0, Reward=289.0
Episodio 61: Loss=161.5730, Epsilon=0.737
Episodio 62, Ronda 1: Acción=5, Reward=0.0
Episodio 62, Ronda 2: Acción=4, Reward=0.0
Episodio 62, Ronda 3: Acción=6, Reward=0.0
Episodio 62, Ronda 4: Acción=6, Reward=0.0
Episodio 62, Ronda 5: Acción=4, Reward=0.0
Episodio 62, Ronda 6: Acción=0, Reward=0.0
Episodio 62, Ronda 7: Acción=4, Reward=0.0
Episodio 62, Ronda 8: Acción=6, Reward=0.0
Episodio 62, Ronda 9: Acción=1, Reward=0.0
Episodio 62, Ronda 10: Acción=6, Reward=0.0
Episodio 62, Ronda 11: Acción=0, Reward=0.0
Episodio 62, Ronda 12: Acción=0, Reward=0.0
Episodio 62, Ronda 13: Acción=6, Reward=0.0
Episodio 62, Ronda 14: Acción=6, Reward=0.0
Episodio 62, Ronda 15: Acción=4, Reward=0.0
Episodio 62, Ronda 16: Acción=2, Reward=0.0
Episodio 62, Ronda 17: Acción=5, Reward=0.0
Episodio 62, Ronda 18: Acción=3, Reward=0.0
Episodio 62, Ronda 19: Acción=6, Reward=0.0
Episodio 62, Ronda 20: Acción=3, Reward=0.0
Episodio 62, Ronda 21: Acción=4, Reward=0.0
Episodio 62, Ronda 22: Acción=4, Reward=0.0
Episodio 62, Ronda 23: Acción=3, Reward=0.0
Episodio 62, Ronda 24: Acción=2, Reward=0.0
Episodio 62, Ronda 25: Acción=1, Reward=0.0
Episodio 62, Ronda 26: Acción=3, Reward=0.0
Episodio 62, Ronda 27: Acción=1, Reward=0.0
Episodio 62, Ronda 28: Acción=0, Reward=0.0
Episodio 62, Ronda 29: Acción=6, Reward=0.0
Episodio 62, Ronda 30: Acción=4, Reward=0.0
Episodio 62, Ronda 31: Acción=1, Reward=0.0
Episodio 62, Ronda 32: Acción=1, Reward=0.0
Episodio 62, Ronda 33: Acción=1, Reward=0.0
Episodio 62, Ronda 34: Acción=3, Reward=0.0
Episodio 62, Ronda 35: Acción=6, Reward=0.0
Episodio 62, Ronda 36: Acción=1, Reward=0.0
Episodio 62, Ronda 37: Acción=5, Reward=0.0
Episodio 62, Ronda 38: Acción=1, Reward=0.0
Episodio 62, Ronda 39: Acción=0, Reward=0.0
Episodio 62, Ronda 40: Acción=5, Reward=0.0
Episodio 62, Ronda 41: Acción=1, Reward=0.0
Episodio 62, Ronda 42: Acción=1, Reward=0.0
Episodio 62, Ronda 43: Acción=0, Reward=0.0
Episodio 62, Ronda 44: Acción=2, Reward=25.0
Episodio 62: Loss=2231.2751, Epsilon=0.733
Episodio 63, Ronda 1: Acción=4, Reward=0.0
Episodio 63, Ronda 2: Acción=0, Reward=0.0
Episodio 63, Ronda 3: Acción=3, Reward=0.0
Episodio 63, Ronda 4: Acción=4, Reward=0.0
Episodio 63, Ronda 5: Acción=3, Reward=0.0
Episodio 63, Ronda 6: Acción=6, Reward=0.0
Episodio 63, Ronda 7: Acción=1, Reward=0.0
Episodio 63, Ronda 8: Acción=1, Reward=0.0
Episodio 63, Ronda 9: Acción=4, Reward=0.0
Episodio 63, Ronda 10: Acción=5, Reward=0.0
Episodio 63, Ronda 11: Acción=1, Reward=0.0
Episodio 63, Ronda 12: Acción=2, Reward=0.0
Episodio 63, Ronda 13: Acción=6, Reward=0.0
Episodio 63, Ronda 14: Acción=1, Reward=0.0
Episodio 63, Ronda 15: Acción=6, Reward=0.0
Episodio 63, Ronda 16: Acción=2, Reward=0.0
Episodio 63, Ronda 17: Acción=1, Reward=0.0
Episodio 63, Ronda 18: Acción=0, Reward=0.0
Episodio 63, Ronda 19: Acción=5, Reward=0.0
Episodio 63, Ronda 20: Acción=2, Reward=0.0
Episodio 63, Ronda 21: Acción=5, Reward=0.0
Episodio 63, Ronda 22: Acción=1, Reward=0.0
Episodio 63, Ronda 23: Acción=5, Reward=0.0
